Link,Địa chỉ,Khoảng giá,Diện tích,Số phòng ngủ,"Số phòng tắm, vệ sinh",Số tầng,Hướng nhà,Hướng ban công,Đường vào,Pháp lý,Nội thất,Latitude,Longitude,Mô tả,Quan_Huyen,Phuong_Xa,Dien_Tich,Chuc_Nang_QHPK,Ten_Do_An,Trang_Thai
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-13-phuong-hiep-binh-phuoc-khu-do-thi-van-phuc-city/ban-9-2024-gia-tot-nhat-5x20m-gia-16-5-ty-7x20m-gia-26-5-ty-shophouse-26-ty-pr40833403,"Khu đô thị Vạn Phúc City, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thành phố Thủ Đức, Hồ Chí Minh","17,5 tỷ",85 m²,5 phòng,6 phòng,,,,,Sổ đỏ.,Nhà thô.,10.84488,106.7182,"Chương trình Ưu đãi 77 căn hàng VIP vị trí đẹp nhất dự án mua từ CĐT, CK 25% + thanh toán nhanh CK 5%:

- Đa đạng diện tích: 7x20m, 9x20m, góc 10x20m, Shophouse,...
- Vị trí đắc địa nhất dự án, đã có nhà sẵn.
- Thanh toán theo tiến độ
- Pháp lý: đã sổ hồng đã hoàn công - im tâm đầu tư
- Chiết khấu cao.
Liên hệ:
0938 888 ***
(Mr. Đức - Vạn Phúc).
-------------------
Ngoài ra bên em nắm giỏ hàng chuyển nhượng nhà đang bán Vạn Phúc City giá tháng 04/2026:
Nhà phố:
- 5x17m hoàn thiện giá 17,5 tỷ
- 6x17m nhà hoàn thiện giá 22 tỷ.
- 7x20m hoàn thiện, có thang máy, giá 29 tỷ, sổ hồng.
- 5x20m, nhà thô, hoàn thiện giá 19,5 tỷ.
- 9x21m hoàn thiện có thang máy 34,5 tỷ, sổ hồng.

Đường lớn trục chính kinh doanh:
- MT Nguyễn Thị Nhung 5x20m, 6T. Giá 27,5 tỷ.
- MT Nguyễn Thị Nhung 7x20m, 6T. Giá 38 tỷ.
- MT Đinh Thị Thi 7x21m, 5T. Giá 39 tỷ.
- MT Đinh Thị Thi 7x22m, hầm 5T. Giá 48 tỷ.

Khu Sunlake:
- 7x23m đường 50, 52 lộ giới 13m. Giá 36 tỷ, sổ hồng.
-------------------------------------
Pháp lý hoàn chỉnh HĐMB, sổ hồng. Hỗ trợ vay ngân hàng 70%.

Chuyên tư vấn hàng CĐT, chuyển nhượng - cho thuê tại Vạn Phúc City.
Liên hệ:
0938 888 ***
(Mr. Đức - Vạn Phúc).
-----------------------------
Xem chi tiết sản phẩm khác tại: https://khudothivanphuc.vn",,,,,,Bị khóa: The land is temporarily locked!
https://batdongsan.com.vn/ban-nha-rieng-duong-phu-thuan-phuong-phu-thuan-3-59/sieu-pham-moi-xay-xong-uong-lien-ke-my-hung-noi-that-cao-cap-pr45707858,"Đường Phú Thuận, Phường Phú Thuận, Quận 7, Hồ Chí Minh","15,8 tỷ","75,2 m²",4 phòng,5 phòng,4 tầng,,,8 m,Sổ hồng,Đầy đủ,10.7262758215628,106.73366930962,"Nhà phố hiện đại KDC Nam Long Phú Thuận, Quận 7 - có thang máy - 4m x 20m - liền kề Phú Mỹ Hưng.

- Giá: 15,8 tỷ (TL).
- Diện tích: 4m x 20m. 75.2m².
- Kết cấu: 1 trệt, 1 lửng, 2 lầu, sân thượng (4 phòng ngủ, 5WC, phòng thờ, gara xe hơi).
- Khu dân cư an ninh, dân trí cao, nhà cao tầng đồng bộ.
- Pháp lý: Sổ hồng riêng. Hoàn công đầy đủ. Hỗ trợ vay ngân hàng.
- Liên hệ:
0931 144 ***
Hiền Phạm.",Quận 7,Phường Tân Phú,1889.4,Khu dân cư xây dựng mới,"Đồ án quy hoạch chi tiết Khu dân cư Phường Tân Phú, Quận 7",Thành công
https://batdongsan.com.vn/ban-nha-mat-pho-duong-tran-thu-do-phuong-phu-thanh-70/tien-o-57m2-no-hau-chua-qua-au-tu-pr45555228,"Đường Trần Thủ Độ, Phường Phú Thạnh, Quận Tân Phú, Hồ Chí Minh","6,1 tỷ",57 m²,3 phòng,3 phòng,2 tầng,,,8 m,Sổ đỏ/ Sổ hồng,Cơ bản,10.7829756738271,106.624330622503,"6.1ty chốt nhanh a/c

Mặt tiền Trần Thủ độ cần ra gấp gặp chủ để thương lượng ,chủ nhiệt bán
Vị trí : Trần Thủ độ , Tân Phú
Diện tích: 4.3m nở hậu 5,3*12m
Kết cấu: 1 trệt 1 lầu nhà còn mới vào ở ngay
Đang cho thuê phía trên dòng tiền sẵn
Đường thông thoáng , tiện lợi gần trường học , chợ ,sổ đang ở NH
TL chính chủ để chốt giá",Quận Tân Phú,Phường Phú Thạnh,3600.0,Đất giao thông,"Đồ án quy hoạch phân khu tỷ lệ 1/2000 Khu 2, Quận Tân Phú (quy hoạch sử dụng đất, kiến trúc, giao thông)",Thành công
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-trai-phuong-1-15-57/q5-ngang-7m-kinh-doanh-ep-hem-3-5m-6pn-8-28-ty-pr45674417,"Đường Nguyễn Trãi, Phường 1, Quận 5, Hồ Chí Minh","8,28 tỷ","25,8 m²",6 phòng,,4 tầng,Đông - Bắc,Đông - Bắc,"3,5 m",Sổ đỏ/ Sổ hồng,Cơ bản,10.7543885109902,106.669894005455,"0097.
Điểm nổi bật nhất của căn nhà này không nằm ở vẻ ngoài, mà nằm ở tỷ lệ cực đẹp: Ngang 7. Dài 4.55m, nhà cách 6 căn ra mặt tiền đường. Điều này tạo ra lợi thế cực lớn nếu khai thác kinh doanh shop, spa, nail hoặc làm homestay, căn hộ mini khu trung tâm.

Hàng xóm rất hiền hoà. Buổi sáng có quán cafe nhỏ, khách ngồi nhẹ nhàng, không ồn ào tạo cảm giác sinh hoạt rất đời thường và dễ chịu.

Kết cấu: 1 trệt 3 lầu (4 tầng) với 6PN nhà chắc chắn DTXD 25.8, DTSD 80.3m², đặc biệt là nền nhà xây cao đây là lợi thế lớn vì nhiều tuyến đường trung tâm thường nâng mặt đường theo thời gian.

Pháp lý: SHR 2025 công chứng ngay.
Giá: 8.28 tỷ (thương lượng).
Ms. Quỳnh
0792 079 ***
xem nhà đàm phán chỉnh chủ.",Quận 5,Phường 7,7457.3,Đất dân cư hiện hữu,"Đồ án quy hoạch chi tiết xây dựng đô thị tỷ lệ 1/2000 Khu dân cư Liên Phường 7, 8, 11, 12, Quận 5",Thành công
https://batdongsan.com.vn/ban-nha-rieng-duong-ly-thanh-tong-phuong-hiep-tan-70/chu-thien-chi-gap-ban-phu-4-ty-6-pr45686444,"Đường Lý Thánh Tông, Phường Hiệp Tân, Quận Tân Phú, Hồ Chí Minh","4,6 tỷ",42 m²,2 phòng,2 phòng,2 tầng,,,,Sổ đỏ/ Sổ hồng,Cơ bản,10.7665032296315,106.627340184513,"Chủ thiện chí gấp bán - giảm chào lần 2 - chỉ còn 4.6 tỷ.

4.75 tỷ giảm 150tr chỉ 4.6 tỷ TL.

Nhà Lý Thánh Tông - Hiệp Tân - Tân Phú.
DT: 42m² (3.3 x 13) SHR - Hoàn công.
1 trệt 2 lầu 2PN, 2WC.
Nhà mới dọn vào ở ngay.
Cách mặt tiền ~ 90m.
Khu dân cư sầm uất, tiện ích đầy đủ.
Nở hậu ở tốt, cho thuê ổn.

4.6 tỷ bớt lộc.",Quận Tân Phú,Phường Tân Thới Hòa,1648.3,Đất nhóm nhà ở hiện hữu chỉnh trang,"Đồ án quy hoạch phân khu tỷ lệ 1/2000 Khu 3, Quận Tân Phú (quy hoạch sử dụng đất, kiến trúc, giao thông)",Thành công
https://batdongsan.com.vn/ban-nha-rieng-duong-le-quang-dinh-phuong-7-9-66/hot-90-m2-chi-88tr-m2-gan-mat-tien-inh-ngang-ep-4-2m-xay-dung-cao-tang-uong-o-to-pr45496413,"Đường Lê Quang Định, Phường 7, Quận Bình Thạnh, Hồ Chí Minh","7,99 tỷ",90 m²,,,,,,,Sổ đỏ/ Sổ hồng,,10.8093880886317,106.692798653268,"HOT! 90 m² chỉ 88tr/m² gần mặt tiền Lê Quang Định - Ngang đẹp 4,2m - xây dựng cao tầng - đường ô tô.
- Gần mặt tiền Lê Quang Định - Hoàng Hoa Thám - Nơ Trang Long giao với nhiều con đường đẹp & sầm uất.
- Diện tích đẹp 90 m² ngang 4,2 diện tích lớn và ngang đẹp.
- Diện tích sổ 242m² - Công nhận: 63 m², DT thực tế 90m².
- Khu được xây dựng cao tầng.
- Diện tích đẹp cho anh chị dự định xây cho mình 1 căn nhà mới toanh với khu dân cư yên tĩnh, an ninh.
- Nhà dễ sửa chữa theo ý thích.
- Đơn giá chỉ 88tr/ m² (đơn giá cực rẻ cho 1 khu vực hẻm ô tô sạch sẽ thoáng mát vị trí trung tâm.
Gọi cho Tùng
0931 680 ***
để đi xem.",Quận Bình Thạnh,Phường 7,24.9,"Đất dân cư hiện hữu, cải tạo","Đồ án điều chỉnh quy hoạch chi tiết xây dựng đô thị (quy hoạch phân khu) tỷ lệ 1/2000 Khu dân cư Liên Phường 5 - 6 - 7 - 11, Quận Bình Thạnh",Thành công
https://batdongsan.com.vn/ban-nha-mat-pho-duong-vo-thi-sau-phuong-3-13-55/ha-gia-soc-600-trieu-chi-con-12-9-ty-tien-kinh-doanh-inh-quan-3-pr45689870,"Đường Võ Thị Sáu, Phường 3, Quận 3, Hồ Chí Minh","12,9 tỷ",57 m²,4 phòng,4 phòng,3 tầng,,,20 m,Sổ đỏ/ Sổ hồng,Cơ bản,10.7702620641077,106.679158505421,"Hạ giá sốc 600 triệu chỉ còn 12,9 tỷ.
Mặt tiền kinh doanh đỉnh Võ Thị Sáu, quận 3.
Hàng mới nhập đơn giá chỉ ~200 triệu/m quá hiếm khu trung tâm.
Địa chỉ: Võ Thị Sáu, Quận 3.
Diện tích: 3.6m x 18m nở hậu tài lộc.
Công nhận hiện trạng: 56m².
Kết cấu:
Nhà mới xây 100% 3 tầng kiên cố.
4 phòng ngủ rộng.
Công năng đầy đủ dọn vào ở ngay.
Đang cho thuê: 50 triệu/tháng.
Phù hợp vừa ở vừa khai thác dòng tiền cực tốt.
Vị trí trung tâm Quận 3 tuyến đường thương hiệu.
Kinh doanh đa ngành nghề.
Gần Q1, Phú Nhuận, Bình Thạnh.
Khu dân trí cao tiện ích đầy đủ.
Giá cũ: 13,5 tỷ.
Nay giảm mạnh còn: 12,9 tỷ thương lượng.
Khách thiện chí cần mua nhà, liên hệ ngay
0878 303 ***
Loan nhà phố để xem nhà và làm việc trực tiếp chính chủ,",Quận 3,Phường 3,44.4,Đất ở,"Đồ án quy hoạch chi tiết xây dựng (quy hoạch phân khu) tỷ lệ 1/2000 Khu dân cư Phường 3, Quận 3",Thành công
https://batdongsan.com.vn/ban-nha-mat-pho-pho-do-nhuan-phuong-son-ky-70/vi-tri-kim-cuong-tien-o-4x18m-4-tang-sat-vach-celadon-city-gia-chi-9-8ty-tl-pr45687977,"Phố Đỗ Nhuận, Phường Sơn Kỳ, Quận Tân Phú, Hồ Chí Minh","9,8 tỷ",72 m²,4 phòng,5 phòng,4 tầng,,,12 m,Sổ đỏ/ Sổ hồng,,10.8043313545664,106.625710656054,"Vị trí: Mặt tiền đường Đỗ Nhuận, P. Sơn Kỳ, Quận Tân Phú (nay là P. Tân Sơn Nhì TP. HCM). Đường rộng thông thoáng, khu dân trí cao, an ninh, sát bên Celadon City và Aeon Mall.

Diện tích: 4m x 18m (Vuông vức, 70m² công nhận đủ). Kết cấu: 1 trệt, 1 lửng, 2 lầu, sân thượng. Không gian: Nhà thiết kế hiện đại, thông thoáng, tối ưu diện tích sử dụng. Phù hợp vừa ở vừa mở văn phòng công ty hoặc kinh doanh đa ngành nghề.

Tiện ích xung quanh: Cách Aeon Mall Tân Phú chỉ vài phút di chuyển. Gần chợ, trường học các cấp và các khu vui chơi giải trí cao cấp tại Celadon. Giao thông thuận tiện kết nối Lê Trọng Tấn, Bờ Bao Tân Thắng, Tân Kỳ Tân Quý.

Pháp lý: Sổ hồng riêng chính chủ, hoàn công đầy đủ, công chứng ngay trong ngày.

Giá bán: 9.8 tỷ (thương lượng lộc cho khách thiện chí).

Lh Mr Trọng
0909 766 ***
để xe nhà.",Quận Tân Phú,Phường Sơn Kỳ,749.8,Đất nhóm nhà ở hiện hữu chỉnh trang,"Đồ án quy hoạch phân khu tỷ lệ 1/2000 Khu 1, Quận Tân Phú (quy hoạch sử dụng đất, kiến trúc, giao thông)",Thành công
https://batdongsan.com.vn/ban-nha-rieng-phuong-cat-lai/hiem-lam-moi-4-tang-4-5x-16-3-73m2-4pn-5wc-hem-4m-gan-bv-le-van-thinh-chi-8-x-ty-pr45366200,"Phường Cát Lái, Quận 2, Hồ Chí Minh","8,4 tỷ",73 m²,4 phòng,5 phòng,4 tầng,,,4 m,Sổ đỏ/ Sổ hồng,Cơ bản,10.7775601829241,106.768776979297,"* Hàng hiếm nhà mới 4 tầng 4.5x 16.3m 73m² hẻm xe hơi Lê Văn Thịnh - gần BV Lê Văn Thịnh Q2.

- Ngay bệnh viện Quận 2 khu dân cư an ninh, tiện ích đầy đủ.
- Diện tích: 4.5x16.3m = 73m², sổ vuông đẹp, 2 mặt trước sau.
- Kết cấu: 1 trệt 3 lầu + sân thượng, gồm: 4PN, 5WC, PK, bếp, thiết kế hiện đại, tối ưu công năng.
- Nhà mới keng, nội thất tinh tế, hoàn công chuẩn.
- Tiện ích bủa vây, thuận tiện di chuyển Lê Văn Thịnh, Nguyễn Duy Trinh, Nguyễn Thị Định.

* Giá 8.4 tỷ (thương lượng nhẹ cho khách thiện chí).
0906 666 ***
.",,,,,,Bị khóa: The land is temporarily locked!
https://batdongsan.com.vn/ban-nha-rieng-pho-ta-quang-buu-phuong-5-11-60/ep-q8-duong-ong-52m2-5pn-4-tang-hem-4m-nhinh-6-ty-pr45658966,"Phố Tạ Quang Bửu, Phường 5, Quận 8, Hồ Chí Minh","6,95 tỷ",52 m²,5 phòng,6 phòng,4 tầng,Tây,Tây,4 m,Sổ đỏ/ Sổ hồng,Đầy đủ,10.7340240623323,106.657486693453,"Còn căn duy nhất, Tạ Quang Bửu, ngay trung tâm Quận 8, không còn căn số 2, nhà đẹp giá tốt, khu trung tâm.

Diện tích cn 50,9m² ngang 4,2m nở hậu 4,3m dài 12m, công nhận đủ diện tích.

Kết cấu: 4 tầng BTCT kiên cố, nhà mới xây. Sổ nở hậu chuẩn đẹp Không lộ giới, khu hiện hữu không dính quy hoạch.

Công năng: Sân, phòng khách, bếp rộng rãi, 5 phòng ngủ, 6 vệ sinh. Mỗi phòng ngủ đều có vệ sinh trong nhà rất tiện lợi.

Vị trí đẹp tại khu Vip nhất phường Chánh Hưng, gần chợ Rạch Ông, cầu Chữ Y, cầu Nguyễn Văn Cừ, khu vực dân trí cao, đường xá sạch đẹp.

Sổ hồng riêng chính chủ trang bìa, đang vay 2 tỷ, công chứng nhanh gọn.",Quận 8,Phường 5,3801.2,Đất dân cư xây dựng mới,"Đồ án quy hoạch chi tiết xây dựng đô thị tỷ lệ 1/2000 (quy hoạch phân khu) Khu dân cư Bông Sao (quy hoạch sử dụng đất, kiến trúc, giao thông) Phường 5, Quận 8",Thành công
https://batdongsan.com.vn/ban-nha-mat-pho-duong-truong-han-sieu-phuong-tan-dinh-2-53/tien-khu-trung-tam-inh-quan-1-4-tang-dtsd-173m-gia-297tr-m-re-hon-thi-30-pr45689287,"Đường Trương Hán Siêu, Phường Tân Định, Quận 1, Hồ Chí Minh",9 tỷ,"30,3 m²",,,4 tầng,,,,Sổ đỏ/ Sổ hồng,,10.7926706795051,106.696734639198,"Bạn đang tìm ""cỗ máy in tiền"" tại trái tim Sài Gòn? Đừng bỏ lỡ siêu phẩm mặt tiền Trương Hán Siêu, phường Tân Định, Quận 1. Chỉ 9 tỷ, mức giá ""không tưởng"" thấp hơn thị trường đến 30%!

Diện tích sử dụng 173m² (1 trệt, 3 lầu BTCT), ngang 4.1m lý tưởng. Vị trí vàng sầm uất, bao quanh bởi cao ốc văn phòng, ngân hàng, spa cao cấp, kết nối sang Quận 3, Phú Nhuận cực kỳ nhanh chóng.

(Cơ hội ""lãi ngay 3 tỷ"" khi đặt bút ký. Mặt tiền cùng khu vực đang chạm ngưỡng 395 triệu/m², nhưng căn này chỉ ~297 triệu/m². Tưởng tượng dòng tiền cho thuê đều đặn hàng tháng cùng giá trị tài sản tăng phi mã. Mua là giữ tiền, khẳng định vị thế!

Nguồn hàng cực hiếm, cơ hội chỉ dành cho nhà đầu tư quyết đoán.
Gọi ngay
0903 440 ***
Minh Quang để chốt ngay ""deal hời"" này!",Quận 1,Phường Đa Kao,3420.1,Đất phức hợp - chủ đạo chức năng ở,Đồ án quy hoạch chi tiết xây dựng đô thị tỷ lệ 1/2000 (quy hoạch phân khu) Khu Trung tâm hiện hữu thành phố Hồ Chí Minh (930ha),Thành công
https://batdongsan.com.vn/ban-nha-mat-pho-duong-ho-hao-hon-phuong-co-giang-53/tien-quan-1-ngay-bui-vien-ben-thanh-vi-tri-kinh-doanh-17-8-ty-pr45689103,"Đường Hồ Hảo Hớn, Phường Cô Giang, Quận 1, Hồ Chí Minh","17,8 tỷ","34,3 m²",2 phòng,2 phòng,3 tầng,,,12 m,Sổ đỏ/ Sổ hồng,Cơ bản,10.7622358360209,106.693901408531,"Nhà mặt tiền qUận 1 Hồ Hảo Hớn.
Giá chỉ 17.8 tỷ.

Sở hữu ngay nhà mặt tiền hiếm trung tâm Quận 1 vừa giữ tài sản an toàn vừa có dòng tiền khai thác ngay.

Vị trí: Hồ Hảo Hớn, P. Cô Giang, Quận 1.

- Ngay các trục huyết mạch: Trần Hưng Đạo Nguyễn Trãi Cô Giang Đề Thám.

- Chỉ vài phút đến: Phố đi bộ Bùi Viện Chợ Bến Thành Takashimaya Saigon Centre Bitexco Financial Tower.

Thông tin nhà.
- Diện tích: 34,3m² (3,9m x 8,65m nở hậu 9,3m).
Kết cấu: 1 trệt 2 lầu kiên cố.
Nhà mặt tiền kinh doanh cực tốt Hiện đang có Spa thuê.

Khai thác tốt hơn: Phù hợp spa, showroom, nail, café, văn phòng, homestay.

Ưu điểm nổi bật.
- Mặt tiền hiếm trung tâm Quận 1 Khu du lịch thương mại cực kỳ sầm uất.
Có sẵn dòng tiền, mua khai thác ngay.
Thanh khoản cao giữ tiền an toàn.
Sổ hồng riêng pháp lý chuẩn.

Giá bán: 17.8 tỷ (thương lượng mạnh khách thiện chí).

- Liên hệ: Hà Phiếu -
0382 794 ***
(call / zalo) để tư vấn hỗ trợ xem thực tế và chốt nhanh giá tốt.",Quận 1,Phường Cô Giang,829.8,Đất giao thông,"Đồ án quy hoạch phân khu tỷ lệ 1/2000 Khu dân cư Phường Cô Giang và một phần phường Cầu Ông Lãnh, Quận 1",Thành công
https://batdongsan.com.vn/ban-nha-mat-pho-duong-dong-den-phuong-11-10-69/ban-tien-12x25-cho-thue-175tr-thang-gia-chi-40-ti-pr44812838,"Đường Đồng Đen, Phường 11, Quận Tân Bình, Hồ Chí Minh",40 tỷ,306 m²,,,2 tầng,,,,Sổ đỏ/ Sổ hồng,,10.7900580542285,106.643319100485,"Bán nhà góc 2MT Đồng Đen, Quận Tân Bình, Hồ Chí Minh. Ngay Bàu Cát.
- Diện tích: 12 x 25m (cn 306m²).
- Kết cấu: 1 trệt 1 lầu.
- Giá bán: 52 tỷ hạ về còn 40 tỷ TL.
- Pháp lý: Sổ hồng.
Nhà góc 2 MT Đồng Đen giao với Hồng Lạc. Đang có HĐ thuê ổn định 175tr/tháng. Thích hợp mua để đầu tư, cho thuê.
- LH làm việc trực tiếp chủ nhà:
0902 757 ***
.
Hoàng Nguyên.",Quận Tân Bình,Phường 11,591.6,Đất giao thông,"Đồ án điều chỉnh quy hoạch chi tiết xây dựng đô thị tỷ lệ 1/2000 Khu dân cư Phường 11, Quận Tân Bình | Đồ án điều chỉnh quy hoạch chi tiết xây dựng đô thị tỷ lệ 1/2000 Khu dân cư Phường 14, Quận Tân Bình",Thành công
https://batdongsan.com.vn/ban-nha-rieng-phuong-binh-trung-tay/at-tang-c4-hiem-97m2-canh-nguyen-tu-nghiem-tuong-lai-mat-tien-uong-16m-chi-7-x-ty-pr45366079,"Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh","7,8 tỷ",97 m²,1 phòng,1 phòng,1 tầng,,,4 m,Sổ đỏ/ Sổ hồng,Cơ bản,10.7843562759744,106.759642801613,"* Bán đất 96.7m² (4x24m) tặng nhà cấp 4 - cách 100m ra Nguyễn Tư Nghiêm - Phường Bình Trưng Tây, Q2.

- Diện tích đất: 4x24m tổng 96.7m² - vuông vức.
- Sẵn nhà cấp 4 đang cho thuê 6.5tr/tháng.
- Thuận tiện xây mới 4 tầng.
- Đường 4m ô tô tới nhà.
- Cách 20m ra đường số - Mặt tiền đường dự phóng 16m.
- Tiện ích bủa vây, thuận tiện di chuyển Nguyễn Tư Nghiêm, Nguyễn Duy Trinh, Nguyễn Thị Định và Lê Văn Thịnh.
- Sổ sẵn, công chứng ngay.

* Giá chỉ 7.8 tỷ (còn thương lượng).
0906 666 ***
.",,,,,,Bị khóa: The land is temporarily locked!
https://batdongsan.com.vn/ban-nha-rieng-duong-tan-hoa-2-phuong-hiep-phu-61/hang-hiem-tai-2-5-85-ty-51-1m2-4pn-3wc-phap-ly-ay-u-hxh-5m-pr45689602,"Đường Tân Hòa 2, Phường Hiệp Phú, Quận 9, Hồ Chí Minh","5,85 tỷ","51,1 m²",4 phòng,3 phòng,2 tầng,Tây - Bắc,,5 m,Sổ đỏ/ Sổ hồng,Cơ bản,10.852342057041,106.784976408516,"Nhà riêng cực chất nằm tại Đường Tân Hòa 2, Phường Tăng Nhơn Phú, Hồ Chí Minh (địa chỉ cũ: Quận 9, Hồ Chí Minh) với diện tích 51.1m², giá chỉ 5,85 tỷ VND.

+ 4PN, 3WC, 2 tầng, hướng Tây Bắc, cực thoáng mát.
+ Nội thất cơ bản, đầy đủ đồ dùng cần thiết.
+ Mặt tiền 4.6m, ngõ vào rộng 5m, dễ dàng cho ô tô ra vào.
+ Pháp lý đầy đủ, sổ đỏ sẵn sàng.

Liên hệ ngay để biết thêm chi tiết: Vũ Citics -
0898 333 ***
.",,,,,,Bị khóa: The land is temporarily locked!
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-an-phu-soho-the-global-city/can-co-gia-top-1-thi-truong-a-san-so-hong-gia-31-ty-mot-can-duy-nhat-lien-he-pr45690447,"SOHO - The Global City, Phường An Phú, Quận 2, Hồ Chí Minh",31 tỷ,95 m²,,,5 tầng,Nam,,50 m,Sổ đỏ/ Sổ hồng,,10.7997281736711,106.778774410486,"Giá 31 tỷ đã bao gồm hết phí thuế, anh chị mua chỉ cần ra công chứng sang tên là sở hữu ngay. Hỗ trợ vay ngân hàng lên đến 70% giá trị định giá. Liên hệ ngay để nhận thông tin và đi xem vị trí ngay.

Diện tích: 5x19m (1 trệt, 4 lầu, 367m² sàn sử dụng).
Đã có thang máy sẵn.
Trừa trước 3m và sau 2m.
Gần trung tâm thương mại, trường quốc tế.

Liên hệ Tuấn Anh:
0917 810 ***
xem vị trí căn 24/7.",Quận 2,Phường An Phú,,,,Đã được điền từ cột Địa chỉ
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-dang-nhu-lam-thi-tran-nha-be-76/ban-moi-gan-mat-tien-huynh-tan-phat-150m2-full-noi-that-cao-cap-chi-8-5ty-pr45684084,"Đường Đặng Nhữ Lâm, Thị trấn Nhà Bè, Huyện Nhà Bè, Hồ Chí Minh","8,5 tỷ",150 m²,3 phòng,4 phòng,2 tầng,,,,Sổ đỏ/ Sổ hồng,,10.6962140963242,106.744606159168,"Bán biệt thự mới hoàn thiện - Gần mặt tiền Huỳnh Tấn Phát - Nhà Bè - 150m² - Full nội thất cao cấp chỉ 8.5 tỷ.

Thông tin nhà:
+ Diện tích: 5x30 (nở hậu 6m). CN 140.9m².
+ Kết cấu: 2 tầng kiên cố.
+ Số phòng ngủ: 3 (có phòng ngủ ở trệt).
+ Số vệ sinh: 4.
+ 1 phòng sinh hoạt chung.
+ Sân trước sân sau thoáng mát.
+ Đường trước nhà 6m, hẻm xe máy.

Đặc điểm nổi bật:
+ Nhà mới xây thiết kế bắt máy chuẩn phong thuỷ, thẩm mĩ cao.
+ Khách xem là thích, sân trước sân sau thoáng mát rộng rãi.
+ Sổ hồng công nhận 100% thổ cư, 150m².
+ Sổ hoàn công đầy đủ.

Giá bán: 8.5 tỷ (thương lượng nhanh cho khách thiện chí).

Liên hệ:
0936 611 ***
.
LH em Đăng để đi xem nhà anh/chị nhé.",Huyện Nhà Bè,Thị trấn Nhà Bè,548867.9,Đất giao thông,"Đồ án điều chỉnh quy hoạch chi tiết xây dựng đô thị tỷ lệ 1/2000  Khu dân cư Thị trấn Phú Xuân, Huyện Nhà Bè",Thành công
